Location.ID,Latitude,Longitude,Datum,Coordinate.determination.method,Name.of.water.body,Date,Observer.name,Fish.collection.method,Species,Life.stage,Length.mm,Length.method,Weight.g,Sex,Age,Age.method,ADFG.GCL,Additional.count.1,Disposition.1,Additional.count.2,Disposition.2,Anesthesia_Sedative.Used,Comments
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,56,Fork,1.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Grayling,juvenile,57,Fork,1.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,68,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,57,Fork,1.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,57,Fork,1.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,55,Fork,1.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,59,Fork,1.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,60,Fork,1.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,64,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/18/20,Justin Hill,Dip Net,Chinook salmon,juvenile,65,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,58,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,59,Fork,2.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,54,Fork,1.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,62,Fork,2.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,56,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,58,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,59,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.900044,-146.5103,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,67,Fork,,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Burbot,juvenile,,,,,,,,,ID'ed and Released,,,,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,78,Fork,4.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,59,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,73,Fork,4.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,83,Fork,5.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,69,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,73,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,56,Fork,1.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,69,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,67,Fork,3.5,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,67,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,73,Fork,4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,57,Fork,1.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.90278,-146.503302,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,55,Fork,1.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Slimy sculpin,juvenile,,,,,,,,3,ID'ed and Released,,,,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Arctic Lamprey,juvenile,,,,,,,,,ID'ed and Released,,,,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,67,Fork,2.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,60,Fork,2.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,73,Fork,4.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,66,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,58,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,4.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.6,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,67,Fork,3.1,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,67,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,56,Fork,2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,69,Fork,2.9,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,64,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,72,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,63,Fork,2.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,70,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,78,Fork,5.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,69,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,67,Fork,3.4,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,71,Fork,3.7,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,68,Fork,3.2,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,3.3,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,65,Fork,2.8,,,,,,Measured and Released,,,Aqui-S 20E,
,64.89962,-146.48217,WGS84,MAP,Chena River,8/19/20,Justin Hill,Minnow Trap,Chinook salmon,juvenile,61,Fork,2.4,,,,,,Measured and Released,,,Aqui-S 20E,
